k2kSponsored,match.name,match.date,match.status,match.matchId,match.venue,match.utcStartTime,match.homeTeamId,match.awayTeamId,match.round,match.venueLocalStartTime,match.abbr,match.twitterHashTag,match.homeTeam.name,match.homeTeam.timeZone,match.homeTeam.teamId,match.homeTeam.abbr,match.homeTeam.nickname,match.awayTeam.name,match.awayTeam.timeZone,match.awayTeam.teamId,match.awayTeam.abbr,match.awayTeam.nickname,venue.address,venue.name,venue.state,venue.timeZone,venue.venueId,venue.abbreviation,venue.capacity,venue.groundDimension,venue.latitude,venue.longitude,venue.landOwner,round.name,round.year,round.roundId,round.abbreviation,round.competitionId,round.roundNumber,status,matchId,scoreWorm,scoreMap,lastUpdated,homeTeamScore.periodScore,homeTeamScore.rushedBehinds,homeTeamScore.minutesInFront,homeTeamScore.matchScore.totalScore,homeTeamScore.matchScore.goals,homeTeamScore.matchScore.behinds,homeTeamScore.matchScore.superGoals,awayTeamScore.periodScore,awayTeamScore.rushedBehinds,awayTeamScore.minutesInFront,awayTeamScore.matchScore.totalScore,awayTeamScore.matchScore.goals,awayTeamScore.matchScore.behinds,awayTeamScore.matchScore.superGoals,matchClock.periods,weather.description,weather.tempInCelsius,weather.weatherType,homeTeamScoreChart.goals,homeTeamScoreChart.leftBehinds,homeTeamScoreChart.rightBehinds,homeTeamScoreChart.leftPosters,homeTeamScoreChart.rightPosters,homeTeamScoreChart.rushedBehinds,homeTeamScoreChart.touchedBehinds,awayTeamScoreChart.goals,awayTeamScoreChart.leftBehinds,awayTeamScoreChart.rightBehinds,awayTeamScoreChart.leftPosters,awayTeamScoreChart.rightPosters,awayTeamScoreChart.rushedBehinds,awayTeamScoreChart.touchedBehinds
FALSE,Gold Coast SUNS Vs Port Adelaide,2018-05-19T05:15:00Z,CONCLUDED,CD_M20180140903,CD_V2765,2018-05-19T05:15:00,CD_T1000,CD_T110,CD_R201801409,2018-05-19T13:15:00,GCFC V PORT,#aflsunspower,Gold Coast SUNS,NA,CD_T1000,GCFC,SUNS,Port Adelaide,NA,CD_T110,PORT,Power,Shanghai,Adelaide Arena at Jiangwan Stadium,NA,Asia/Shanghai,CD_V2765,AAJS,NA,NA,NA,NA,NA,Round 9,2018,CD_R201801409,Rd 9,CD_S2018014,9,CONCLUDED,CD_M20180140903,NA,NA,2018-05-19T08:29:51.447+0000,,1,4,42,6,6,NA,,0,113,82,11,16,NA,,Mostly Sunny,18,MOSTLY_SUNNY,6,3,2,0,0,1,0,11,7,8,1,0,0,0
FALSE,Essendon Vs Geelong Cats,2018-05-19T06:35:00Z,CONCLUDED,CD_M20180140904,CD_V40,2018-05-19T06:35:00,CD_T50,CD_T70,CD_R201801409,2018-05-19T16:35:00,ESS V GEEL,#afldonscats,Essendon,NA,CD_T50,ESS,Bombers,Geelong Cats,NA,CD_T70,GEEL,Cats,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Round 9,2018,CD_R201801409,Rd 9,CD_S2018014,9,CONCLUDED,CD_M20180140904,NA,NA,2018-05-19T09:16:47.985+0000,,1,103,84,12,12,NA,,0,0,50,7,8,NA,,Becoming cloudy,16,OVERCAST,12,6,4,0,0,1,1,7,3,4,0,1,0,0
FALSE,Sydney Swans Vs Fremantle,2018-05-19T09:25:00Z,CONCLUDED,CD_M20180140905,CD_V60,2018-05-19T09:25:00,CD_T160,CD_T60,CD_R201801409,2018-05-19T19:25:00,SYD V FRE,#aflswansfreo,Sydney Swans,NA,CD_T160,SYD,Swans,Fremantle,NA,CD_T60,FRE,Freo,Sydney,SCG,NSW,Australia/Sydney,CD_V60,SCG,NA,NA,NA,NA,Gadigal,Round 9,2018,CD_R201801409,Rd 9,CD_S2018014,9,CONCLUDED,CD_M20180140905,NA,NA,2018-05-19T12:09:03.916+0000,,3,109,111,17,9,NA,,1,0,52,7,10,NA,,Mostly sunny,20,MOSTLY_SUNNY,17,0,2,1,3,3,0,7,2,3,2,2,1,0
FALSE,St Kilda Vs Collingwood,2018-05-19T09:25:00Z,CONCLUDED,CD_M20180140906,CD_V190,2018-05-19T09:25:00,CD_T130,CD_T40,CD_R201801409,2018-05-19T19:25:00,STK V COLL,#aflsaintspies,St Kilda,NA,CD_T130,STK,Saints,Collingwood,NA,CD_T40,COLL,Magpies,Melbourne,Marvel Stadium,VIC,Australia/Melbourne,CD_V190,MRVL,NA,NA,NA,NA,Wurundjeri,Round 9,2018,CD_R201801409,Rd 9,CD_S2018014,9,CONCLUDED,CD_M20180140906,NA,NA,2018-05-19T12:17:16.255+0000,,2,37,72,10,12,NA,,2,70,100,15,10,NA,,Becoming cloudy,16,OVERCAST,10,3,5,1,1,2,0,15,5,2,1,0,2,0
FALSE,Carlton Vs Melbourne,2018-05-20T03:10:00Z,CONCLUDED,CD_M20180140907,CD_V40,2018-05-20T03:10:00,CD_T30,CD_T90,CD_R201801409,2018-05-20T13:10:00,CARL V MELB,#aflbluesdees,Carlton,NA,CD_T30,CARL,Blues,Melbourne,NA,CD_T90,MELB,Demons,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Round 9,2018,CD_R201801409,Rd 9,CD_S2018014,9,CONCLUDED,CD_M20180140907,NA,NA,2018-05-20T06:23:58.584+0000,,2,0,50,7,8,NA,,1,112,159,25,9,NA,,Showers developing,17,RAIN,7,2,3,1,0,2,0,25,3,5,0,0,1,0
FALSE,Brisbane Lions Vs Hawthorn,2018-05-20T05:20:00Z,CONCLUDED,CD_M20180140908,CD_V20,2018-05-20T05:20:00,CD_T20,CD_T80,CD_R201801409,2018-05-20T15:20:00,BL V HAW,#afllionshawks,Brisbane Lions,NA,CD_T20,BL,Lions,Hawthorn,NA,CD_T80,HAW,Hawks,Brisbane,Gabba,QLD,Australia/Brisbane,CD_V20,G,NA,NA,NA,NA,Yuggera - Toorabul,Round 9,2018,CD_R201801409,Rd 9,CD_S2018014,9,CONCLUDED,CD_M20180140908,NA,NA,2018-05-20T08:14:25.232+0000,,2,82,129,20,9,NA,,2,27,73,11,7,NA,,Sunny,26,SUNNY,20,2,2,0,2,2,1,11,4,1,0,0,2,0
FALSE,West Coast Eagles Vs Richmond,2018-05-20T06:40:00Z,CONCLUDED,CD_M20180140909,CD_V2925,2018-05-20T06:40:00,CD_T150,CD_T120,CD_R201801409,2018-05-20T14:40:00,WCE V RICH,#afleaglestigers,West Coast Eagles,NA,CD_T150,WCE,Eagles,Richmond,NA,CD_T120,RICH,Tigers,Perth,Optus Stadium,WA,Australia/Perth,CD_V2925,OS,NA,NA,NA,NA,Whadjuk,Round 9,2018,CD_R201801409,Rd 9,CD_S2018014,9,CONCLUDED,CD_M20180140909,NA,NA,2018-05-20T09:22:37.943+0000,,2,109,130,20,10,NA,,3,4,83,12,11,NA,,Mostly Sunny,18,MOSTLY_SUNNY,20,6,2,0,0,2,0,12,6,2,0,0,3,0
FALSE,Collingwood Vs Western Bulldogs,2018-05-25T09:50:00Z,CONCLUDED,CD_M20180141001,CD_V190,2018-05-25T09:50:00,CD_T40,CD_T140,CD_R201801410,2018-05-25T19:50:00,COLL V WB,#aflpiesdogs,Collingwood,NA,CD_T40,COLL,Magpies,Western Bulldogs,NA,CD_T140,WB,Bulldogs,Melbourne,Marvel Stadium,VIC,Australia/Melbourne,CD_V190,MRVL,NA,NA,NA,NA,Wurundjeri,Round 10,2018,CD_R201801410,Rd 10,CD_S2018014,10,CONCLUDED,CD_M20180141001,NA,NA,2018-05-25T12:38:48.048+0000,,3,41,90,13,12,NA,,2,59,55,8,7,NA,,Becoming sunny,16,MOSTLY_SUNNY,13,4,2,0,2,3,1,8,3,2,0,0,2,0
FALSE,Richmond Vs St Kilda,2018-05-26T03:45:00Z,CONCLUDED,CD_M20180141002,CD_V40,2018-05-26T03:45:00,CD_T120,CD_T130,CD_R201801410,2018-05-26T13:45:00,RICH V STK,#afltigerssaints,Richmond,NA,CD_T120,RICH,Tigers,St Kilda,NA,CD_T130,STK,Saints,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Round 10,2018,CD_R201801410,Rd 10,CD_S2018014,10,CONCLUDED,CD_M20180141002,NA,NA,2018-05-26T06:30:01.600+0000,,2,96,105,15,15,NA,,0,10,77,12,5,NA,,Sunny,19,SUNNY,15,6,5,0,1,2,1,12,2,3,0,0,0,0
FALSE,Brisbane Lions Vs Sydney Swans,2018-05-26T06:35:00Z,CONCLUDED,CD_M20180141003,CD_V20,2018-05-26T06:35:00,CD_T20,CD_T160,CD_R201801410,2018-05-26T16:35:00,BL V SYD,#afllionsswans,Brisbane Lions,NA,CD_T20,BL,Lions,Sydney Swans,NA,CD_T160,SYD,Swans,Brisbane,Gabba,QLD,Australia/Brisbane,CD_V20,G,NA,NA,NA,NA,Yuggera - Toorabul,Round 10,2018,CD_R201801410,Rd 10,CD_S2018014,10,CONCLUDED,CD_M20180141003,NA,NA,2018-05-26T09:27:57.584+0000,,5,4,49,6,13,NA,,1,109,67,10,7,NA,,Shower or two,23,RAIN,6,4,3,0,1,5,0,10,2,3,1,0,1,0
FALSE,Geelong Cats Vs Carlton,2018-05-26T09:25:00Z,CONCLUDED,CD_M20180141004,CD_V30,2018-05-26T09:25:00,CD_T70,CD_T30,CD_R201801410,2018-05-26T19:25:00,GEEL V CARL,#aflcatsblues,Geelong Cats,NA,CD_T70,GEEL,Cats,Carlton,NA,CD_T30,CARL,Blues,Geelong,GMHBA Stadium,VIC,Australia/Melbourne,CD_V30,GMHBA,NA,NA,NA,NA,Wadawurrung,Round 10,2018,CD_R201801410,Rd 10,CD_S2018014,10,CONCLUDED,CD_M20180141004,NA,NA,2018-05-26T12:20:05.377+0000,,1,112,73,11,7,NA,,6,0,45,5,15,NA,,Sunny,19,SUNNY,11,2,3,0,0,1,1,5,3,5,0,0,6,1
FALSE,GWS GIANTS Vs Essendon,2018-05-26T09:25:00Z,CONCLUDED,CD_M20180141005,CD_V43,2018-05-26T09:25:00,CD_T1010,CD_T50,CD_R201801410,2018-05-26T19:25:00,GWS V ESS,#aflgiantsdons,GWS GIANTS,NA,CD_T1010,GWS,GIANTS,Essendon,NA,CD_T50,ESS,Bombers,Sydney,ENGIE Stadium,NSW,Australia/Sydney,CD_V43,ES,NA,NA,NA,NA,Wangal,Round 10,2018,CD_R201801410,Rd 10,CD_S2018014,10,CONCLUDED,CD_M20180141005,NA,NA,2018-05-26T12:34:40.616+0000,,2,0,60,8,12,NA,,3,124,95,14,11,NA,,Sunny,22,SUNNY,8,3,3,0,3,2,1,14,2,4,1,1,3,0
FALSE,Hawthorn Vs West Coast Eagles,2018-05-27T03:10:00Z,CONCLUDED,CD_M20180141006,CD_V190,2018-05-27T03:10:00,CD_T80,CD_T150,CD_R201801410,2018-05-27T13:10:00,HAW V WCE,#aflhawkseagles,Hawthorn,NA,CD_T80,HAW,Hawks,West Coast Eagles,NA,CD_T150,WCE,Eagles,Melbourne,Marvel Stadium,VIC,Australia/Melbourne,CD_V190,MRVL,NA,NA,NA,NA,Wurundjeri,Round 10,2018,CD_R201801410,Rd 10,CD_S2018014,10,CONCLUDED,CD_M20180141006,NA,NA,2018-05-27T05:56:04.659+0000,,1,17,60,9,6,NA,,5,86,75,11,9,NA,,Mostly cloudy,20,MOSTLY_SUNNY,9,2,2,0,0,1,1,11,1,2,0,1,5,0
FALSE,Melbourne Vs Adelaide Crows,2018-05-27T05:20:00Z,CONCLUDED,CD_M20180141007,CD_V386,2018-05-27T05:20:00,CD_T90,CD_T10,CD_R201801410,2018-05-27T14:50:00,MELB V ADEL,#afldeescrows,Melbourne,NA,CD_T90,MELB,Demons,Adelaide Crows,NA,CD_T10,ADEL,Crows,Alice Springs,TIO Traeger Park,NT,Australia/Darwin,CD_V386,TP,NA,NA,NA,NA,Arrernte,Round 10,2018,CD_R201801410,Rd 10,CD_S2018014,10,CONCLUDED,CD_M20180141007,NA,NA,2018-05-27T08:05:20.409+0000,,1,112,146,23,8,NA,,0,0,55,8,7,NA,,Mostly Sunny,18,MOSTLY_SUNNY,23,4,3,0,0,1,0,8,1,6,0,0,0,0
FALSE,Fremantle Vs North Melbourne,2018-05-27T06:40:00Z,CONCLUDED,CD_M20180141008,CD_V2925,2018-05-27T06:40:00,CD_T60,CD_T100,CD_R201801410,2018-05-27T14:40:00,FRE V NMFC,#aflfreonorth,Fremantle,NA,CD_T60,FRE,Freo,North Melbourne,NA,CD_T100,NMFC,Kangaroos,Perth,Optus Stadium,WA,Australia/Perth,CD_V2925,OS,NA,NA,NA,NA,Whadjuk,Round 10,2018,CD_R201801410,Rd 10,CD_S2018014,10,CONCLUDED,CD_M20180141008,NA,NA,2018-05-27T09:23:53.364+0000,,5,30,58,8,10,NA,,1,74,86,12,14,NA,,Mostly Sunny,18,MOSTLY_SUNNY,8,2,2,0,1,5,0,12,5,8,0,0,1,0
FALSE,Sydney Swans Vs Carlton,2018-06-01T09:50:00Z,CONCLUDED,CD_M20180141101,CD_V60,2018-06-01T09:50:00,CD_T160,CD_T30,CD_R201801411,2018-06-01T19:50:00,SYD V CARL,#aflswansblues,Sydney Swans,NA,CD_T160,SYD,Swans,Carlton,NA,CD_T30,CARL,Blues,Sydney,SCG,NSW,Australia/Sydney,CD_V60,SCG,NA,NA,NA,NA,Gadigal,Round 11,2018,CD_R201801411,Rd 11,CD_S2018014,11,CONCLUDED,CD_M20180141101,NA,NA,2018-06-01T12:33:41.582+0000,,4,82,91,13,13,NA,,0,27,61,9,7,NA,,Shower or two Windy,17,RAIN,13,6,2,1,0,4,0,9,1,6,0,0,0,0
FALSE,Western Bulldogs Vs Melbourne,2018-06-02T03:45:00Z,CONCLUDED,CD_M20180141102,CD_V190,2018-06-02T03:45:00,CD_T140,CD_T90,CD_R201801411,2018-06-02T13:45:00,WB V MELB,#afldogsdees,Western Bulldogs,NA,CD_T140,WB,Bulldogs,Melbourne,NA,CD_T90,MELB,Demons,Melbourne,Marvel Stadium,VIC,Australia/Melbourne,CD_V190,MRVL,NA,NA,NA,NA,Wurundjeri,Round 11,2018,CD_R201801411,Rd 11,CD_S2018014,11,CONCLUDED,CD_M20180141102,NA,NA,2018-06-02T06:24:50.444+0000,,2,38,51,7,9,NA,,0,73,100,15,10,NA,,Partly cloudy,14,MOSTLY_SUNNY,7,2,3,2,0,2,0,15,5,4,0,1,0,0
FALSE,Hawthorn Vs Port Adelaide,2018-06-02T04:10:00Z,CONCLUDED,CD_M20180141103,CD_V200,2018-06-02T04:10:00,CD_T80,CD_T110,CD_R201801411,2018-06-02T14:10:00,HAW V PORT,#aflhawkspower,Hawthorn,NA,CD_T80,HAW,Hawks,Port Adelaide,NA,CD_T110,PORT,Power,Launceston,University of Tasmania Stadium,TAS,Australia/Hobart,CD_V200,UTAS,NA,NA,NA,NA,Palawa,Round 11,2018,CD_R201801411,Rd 11,CD_S2018014,11,CONCLUDED,CD_M20180141103,NA,NA,2018-06-02T06:57:55.894+0000,,3,48,64,9,10,NA,,5,49,61,9,7,NA,,Early frost Mostly sunny,14,MOSTLY_SUNNY,9,3,3,0,1,3,0,9,1,1,0,0,5,0
FALSE,Gold Coast SUNS Vs Geelong Cats,2018-06-02T06:35:00Z,CONCLUDED,CD_M20180141104,CD_V81,2018-06-02T06:35:00,CD_T1000,CD_T70,CD_R201801411,2018-06-02T16:35:00,GCFC V GEEL,#aflsunscats,Gold Coast SUNS,NA,CD_T1000,GCFC,SUNS,Geelong Cats,NA,CD_T70,GEEL,Cats,Gold Coast,People First Stadium,QLD,Australia/Brisbane,CD_V81,PFS,NA,NA,NA,NA,Yugambeh,Round 11,2018,CD_R201801411,Rd 11,CD_S2018014,11,CONCLUDED,CD_M20180141104,NA,NA,2018-06-02T09:25:04.822+0000,,1,15,36,4,12,NA,,4,91,121,17,19,NA,,Sunny,23,SUNNY,4,3,8,0,0,1,0,17,8,4,1,2,4,0
FALSE,Essendon Vs Richmond,2018-06-02T09:25:00Z,CONCLUDED,CD_M20180141105,CD_V40,2018-06-02T09:25:00,CD_T50,CD_T120,CD_R201801411,2018-06-02T19:25:00,ESS V RICH,#afldonstigers,Essendon,NA,CD_T50,ESS,Bombers,Richmond,NA,CD_T120,RICH,Tigers,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Round 11,2018,CD_R201801411,Rd 11,CD_S2018014,11,CONCLUDED,CD_M20180141105,NA,NA,2018-06-02T12:30:21.995+0000,,1,3,43,6,7,NA,,2,107,114,17,12,NA,,Partly cloudy,14,MOSTLY_SUNNY,6,0,6,0,0,1,0,17,6,4,0,0,2,0
FALSE,West Coast Eagles Vs St Kilda,2018-06-02T10:10:00Z,CONCLUDED,CD_M20180141106,CD_V2925,2018-06-02T10:10:00,CD_T150,CD_T130,CD_R201801411,2018-06-02T18:10:00,WCE V STK,#afleaglessaints,West Coast Eagles,NA,CD_T150,WCE,Eagles,St Kilda,NA,CD_T130,STK,Saints,Perth,Optus Stadium,WA,Australia/Perth,CD_V2925,OS,NA,NA,NA,NA,Whadjuk,Round 11,2018,CD_R201801411,Rd 11,CD_S2018014,11,CONCLUDED,CD_M20180141106,NA,NA,2018-06-02T13:03:06.001+0000,,0,107,101,16,5,NA,,2,0,88,14,4,NA,,Mostly Sunny,18,MOSTLY_SUNNY,16,2,3,0,0,0,0,14,0,2,0,0,2,0
FALSE,North Melbourne Vs Brisbane Lions,2018-06-03T03:10:00Z,CONCLUDED,CD_M20180141107,CD_V190,2018-06-03T03:10:00,CD_T100,CD_T20,CD_R201801411,2018-06-03T13:10:00,NMFC V BL,#aflnorthlions,North Melbourne,NA,CD_T100,NMFC,Kangaroos,Brisbane Lions,NA,CD_T20,BL,Lions,Melbourne,Marvel Stadium,VIC,Australia/Melbourne,CD_V190,MRVL,NA,NA,NA,NA,Wurundjeri,Round 11,2018,CD_R201801411,Rd 11,CD_S2018014,11,CONCLUDED,CD_M20180141107,NA,NA,2018-06-03T05:59:53.735+0000,,7,121,141,21,15,NA,,2,0,87,12,15,NA,,Morning fog then partly cloudy,14,MOSTLY_SUNNY,21,1,5,1,1,7,0,12,5,6,2,0,2,0
FALSE,Collingwood Vs Fremantle,2018-06-03T05:20:00Z,CONCLUDED,CD_M20180141108,CD_V40,2018-06-03T05:20:00,CD_T40,CD_T60,CD_R201801411,2018-06-03T15:20:00,COLL V FRE,#aflpiesfreo,Collingwood,NA,CD_T40,COLL,Magpies,Fremantle,NA,CD_T60,FRE,Freo,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Round 11,2018,CD_R201801411,Rd 11,CD_S2018014,11,CONCLUDED,CD_M20180141108,NA,NA,2018-06-03T08:15:36.584+0000,,4,91,138,21,12,NA,,0,10,77,12,5,NA,,Morning fog then partly cloudy,14,MOSTLY_SUNNY,21,4,4,0,0,4,0,12,3,1,0,1,0,0
FALSE,Adelaide Crows Vs GWS GIANTS,2018-06-03T06:40:00Z,CONCLUDED,CD_M20180141109,CD_V6,2018-06-03T06:40:00,CD_T10,CD_T1010,CD_R201801411,2018-06-03T16:10:00,ADEL V GWS,#aflcrowsgiants,Adelaide Crows,NA,CD_T10,ADEL,Crows,GWS GIANTS,NA,CD_T1010,GWS,GIANTS,Adelaide,Adelaide Oval,SA,Australia/Adelaide,CD_V6,AO,NA,NA,NA,NA,Kaurna,Round 11,2018,CD_R201801411,Rd 11,CD_S2018014,11,CONCLUDED,CD_M20180141109,NA,NA,2018-06-03T09:32:04.758+0000,,1,16,81,11,15,NA,,1,101,97,14,13,NA,,Mostly Sunny,18,MOSTLY_SUNNY,11,7,6,0,0,1,1,14,7,3,1,0,1,1
FALSE,Port Adelaide Vs Richmond,2018-06-08T09:50:00Z,CONCLUDED,CD_M20180141201,CD_V6,2018-06-08T09:50:00,CD_T110,CD_T120,CD_R201801412,2018-06-08T19:20:00,PORT V RICH,#aflpowertigers,Port Adelaide,NA,CD_T110,PORT,Power,Richmond,NA,CD_T120,RICH,Tigers,Adelaide,Adelaide Oval,SA,Australia/Adelaide,CD_V6,AO,NA,NA,NA,NA,Kaurna,Round 12,2018,CD_R201801412,Rd 12,CD_S2018014,12,CONCLUDED,CD_M20180141201,NA,NA,2018-06-08T12:36:31.070+0000,,2,76,72,10,12,NA,,1,22,58,8,10,NA,,Mostly Sunny,18,MOSTLY_SUNNY,10,2,6,1,0,2,1,8,4,2,1,1,1,1
FALSE,Geelong Cats Vs North Melbourne,2018-06-09T03:45:00Z,CONCLUDED,CD_M20180141202,CD_V30,2018-06-09T03:45:00,CD_T70,CD_T100,CD_R201801412,2018-06-09T13:45:00,GEEL V NMFC,#aflcatsnorth,Geelong Cats,NA,CD_T70,GEEL,Cats,North Melbourne,NA,CD_T100,NMFC,Kangaroos,Geelong,GMHBA Stadium,VIC,Australia/Melbourne,CD_V30,GMHBA,NA,NA,NA,NA,Wadawurrung,Round 12,2018,CD_R201801412,Rd 12,CD_S2018014,12,CONCLUDED,CD_M20180141202,NA,NA,2018-06-09T06:38:29.398+0000,,2,101,96,14,12,NA,,1,7,59,8,11,NA,,Partly cloudy,16,MOSTLY_SUNNY,14,6,3,0,1,2,0,8,2,6,1,0,1,1
FALSE,GWS GIANTS Vs Gold Coast SUNS,2018-06-09T06:35:00Z,CONCLUDED,CD_M20180141203,CD_V43,2018-06-09T06:35:00,CD_T1010,CD_T1000,CD_R201801412,2018-06-09T16:35:00,GWS V GCFC,#aflgiantssuns,GWS GIANTS,NA,CD_T1010,GWS,GIANTS,Gold Coast SUNS,NA,CD_T1000,GCFC,SUNS,Sydney,ENGIE Stadium,NSW,Australia/Sydney,CD_V43,ES,NA,NA,NA,NA,Wangal,Round 12,2018,CD_R201801412,Rd 12,CD_S2018014,12,CONCLUDED,CD_M20180141203,NA,NA,2018-06-09T09:27:20.123+0000,,4,108,134,20,14,NA,,1,0,26,4,2,NA,,Rain at times,17,RAIN,20,6,4,0,0,4,0,4,0,1,0,0,1,0
FALSE,St Kilda Vs Sydney Swans,2018-06-09T09:25:00Z,CONCLUDED,CD_M20180141204,CD_V190,2018-06-09T09:25:00,CD_T130,CD_T160,CD_R201801412,2018-06-09T19:25:00,STK V SYD,#aflsaintsswans,St Kilda,NA,CD_T130,STK,Saints,Sydney Swans,NA,CD_T160,SYD,Swans,Melbourne,Marvel Stadium,VIC,Australia/Melbourne,CD_V190,MRVL,NA,NA,NA,NA,Wurundjeri,Round 12,2018,CD_R201801412,Rd 12,CD_S2018014,12,CONCLUDED,CD_M20180141204,NA,NA,2018-06-09T12:11:27.410+0000,,1,0,55,7,13,NA,,3,106,126,19,12,NA,,Shower or two clearing,15,RAIN,7,5,5,2,0,1,0,19,4,4,1,0,3,0
FALSE,Brisbane Lions Vs Essendon,2018-06-10T03:10:00Z,CONCLUDED,CD_M20180141205,CD_V20,2018-06-10T03:10:00,CD_T20,CD_T50,CD_R201801412,2018-06-10T13:10:00,BL V ESS,#afllionsdons,Brisbane Lions,NA,CD_T20,BL,Lions,Essendon,NA,CD_T50,ESS,Bombers,Brisbane,Gabba,QLD,Australia/Brisbane,CD_V20,G,NA,NA,NA,NA,Yuggera - Toorabul,Round 12,2018,CD_R201801412,Rd 12,CD_S2018014,12,CONCLUDED,CD_M20180141205,NA,NA,2018-06-10T05:57:59.219+0000,,1,9,62,8,14,NA,,3,101,84,12,12,NA,,Partly cloudy,23,MOSTLY_SUNNY,8,8,5,0,0,1,0,12,4,4,0,1,3,0
FALSE,Fremantle Vs Adelaide Crows,2018-06-10T06:40:00Z,CONCLUDED,CD_M20180141206,CD_V2925,2018-06-10T06:40:00,CD_T60,CD_T10,CD_R201801412,2018-06-10T14:40:00,FRE V ADEL,#aflfreocrows,Fremantle,NA,CD_T60,FRE,Freo,Adelaide Crows,NA,CD_T10,ADEL,Crows,Perth,Optus Stadium,WA,Australia/Perth,CD_V2925,OS,NA,NA,NA,NA,Whadjuk,Round 12,2018,CD_R201801412,Rd 12,CD_S2018014,12,CONCLUDED,CD_M20180141206,NA,NA,2018-06-10T09:24:18.646+0000,,2,79,71,10,11,NA,,4,22,68,9,14,NA,,Mostly Sunny,18,MOSTLY_SUNNY,10,3,4,0,0,2,2,9,2,7,0,1,4,0
FALSE,Melbourne Vs Collingwood,2018-06-11T05:20:00Z,CONCLUDED,CD_M20180141207,CD_V40,2018-06-11T05:20:00,CD_T90,CD_T40,CD_R201801412,2018-06-11T15:20:00,MELB V COLL,#afldeespies,Melbourne,NA,CD_T90,MELB,Demons,Collingwood,NA,CD_T40,COLL,Magpies,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Round 12,2018,CD_R201801412,Rd 12,CD_S2018014,12,CONCLUDED,CD_M20180141207,NA,NA,2018-06-11T08:03:47.960+0000,,1,0,91,14,7,NA,,1,112,133,20,13,NA,,Mostly sun,17,MOSTLY_SUNNY,14,2,3,1,0,1,0,20,5,4,2,1,1,0
FALSE,Port Adelaide Vs Western Bulldogs,2018-06-14T09:50:00Z,CONCLUDED,CD_M20180141301,CD_V6,2018-06-14T09:50:00,CD_T110,CD_T140,CD_R201801413,2018-06-14T19:20:00,PORT V WB,#aflpowerdogs,Port Adelaide,NA,CD_T110,PORT,Power,Western Bulldogs,NA,CD_T140,WB,Bulldogs,Adelaide,Adelaide Oval,SA,Australia/Adelaide,CD_V6,AO,NA,NA,NA,NA,Kaurna,Round 13,2018,CD_R201801413,Rd 13,CD_S2018014,13,CONCLUDED,CD_M20180141301,NA,NA,2018-06-14T12:37:33.062+0000,,1,115,132,20,12,NA,,2,5,75,11,9,NA,,Mostly Sunny,18,MOSTLY_SUNNY,20,4,4,1,2,1,0,11,3,4,0,0,2,0
FALSE,Sydney Swans Vs West Coast Eagles,2018-06-15T09:50:00Z,CONCLUDED,CD_M20180141302,CD_V60,2018-06-15T09:50:00,CD_T160,CD_T150,CD_R201801413,2018-06-15T19:50:00,SYD V WCE,#aflswanseagles,Sydney Swans,NA,CD_T160,SYD,Swans,West Coast Eagles,NA,CD_T150,WCE,Eagles,Sydney,SCG,NSW,Australia/Sydney,CD_V60,SCG,NA,NA,NA,NA,Gadigal,Round 13,2018,CD_R201801413,Rd 13,CD_S2018014,13,CONCLUDED,CD_M20180141302,NA,NA,2018-06-15T12:27:03.058+0000,,2,85,72,10,12,NA,,4,9,57,7,15,NA,,Windy Mostly sunny,20,WINDY,10,1,8,1,0,2,0,7,5,5,0,1,4,0
FALSE,Carlton Vs Fremantle,2018-06-16T03:45:00Z,CONCLUDED,CD_M20180141303,CD_V190,2018-06-16T03:45:00,CD_T30,CD_T60,CD_R201801413,2018-06-16T13:45:00,CARL V FRE,#aflbluesfreo,Carlton,NA,CD_T30,CARL,Blues,Fremantle,NA,CD_T60,FRE,Freo,Melbourne,Marvel Stadium,VIC,Australia/Melbourne,CD_V190,MRVL,NA,NA,NA,NA,Wurundjeri,Round 13,2018,CD_R201801413,Rd 13,CD_S2018014,13,CONCLUDED,CD_M20180141303,NA,NA,2018-06-16T06:24:34.595+0000,,1,1,46,6,10,NA,,3,103,103,15,13,NA,,Afternoon showers,12,RAIN,6,3,5,1,0,1,0,15,1,7,1,1,3,0
